# source, target
6065,8109
6065,8110
6065,7189
6065,8111
6065,11488
6065,11167
6065,6552
6065,8116
6065,8117
6065,8118
6065,14558
6065,8119
6065,8120
6065,10334
6065,8130
6065,8131
6065,8134
6065,8135
6065,8136
6065,8138
6065,11498
6065,8139
6065,8140
6065,8141
6065,8142
6065,6951
6065,8144
6065,8145
6065,8146
6065,8147
6065,8151
6065,8152
6065,6636
6065,11503
6065,13606
6065,11504
6065,8153
6065,11812
6065,8154
6065,8155
6065,7753
6065,8156
6065,7755
6065,8158
6065,8159
6065,8460
6065,8162
6065,7395
6065,8163
6065,13291
6065,8165
6065,17177
6065,8166
6065,8167
6065,8168
6065,8172
6065,8173
6065,8945
6065,8174
6065,10472
6065,8175
6065,8176
6065,8177
6065,8181
6065,8719
6065,8720
6065,10778
6065,8182
6065,13307
6065,13308
6065,11519
6065,8184
6065,8185
6065,8194
6065,12760
6065,8195
6065,8787
6065,7756
6065,8198
6065,12765
6065,8200
6065,12442
6065,8534
6065,11694
6065,8535
6065,6701
6065,6655
6065,10781
6065,8201
6065,8202
6065,11342
6065,8197
6065,8203
6065,8204
6065,17162
6065,17164
6065,12813
6065,13320
6065,13321
6065,13322
6065,13324
6065,13325
6065,13326
6065,12392
6065,13327
6065,13328
6065,9314
6065,8205
6065,8036
6065,8253
6065,8254
6065,8255
6065,8256
6065,8257
6065,8258
6065,8259
6065,8260
6065,8261
6065,8262
6065,8264
6065,8265
6065,10786
6065,8266
6065,10787
6065,10788
6065,10790
6065,9042
6065,9043
6066,7693
6067,7707
6067,7702
6067,7708
6068,14963
6068,14964
6068,14965
6069,7248
6070,12109
6070,12110
6070,13507
6070,12111
6071,6744
6071,18012
6071,9333
6071,9373
6071,9374
6071,9377
6071,16042
6071,9378
6071,9379
6071,9380
6071,9381
6071,9386
6071,16043
6071,9387
6071,9388
6071,9390
6071,9391
6071,9392
6071,9393
6071,6591
6071,16924
6071,9398
6071,9400
6071,8773
6071,8774
6071,15859
6071,16104
6071,11251
6071,6593
6071,6594
6071,16885
6071,16886
6071,16049
6071,16051
6071,9401
6071,9404
6071,9405
6071,9406
6071,9407
6071,9408
6071,9409
6071,7224
6071,16826
6071,18496
6071,10437
6071,18497
6071,16827
6071,16829
6071,9457
6071,9459
6071,9161
6071,9460
6071,9461
6071,9462
6071,9463
6071,9465
6071,9467
6071,9468
6071,15937
6071,7856
6071,7857
6071,9162
6071,11709
6071,11951
6071,16061
6071,9473
6071,12613
6071,9168
6071,12614
6071,9169
6071,18498
6071,16063
6071,16064
6071,16065
6071,9474
6071,9475
6071,7240
6071,9476
6071,9176
6071,8818
6071,7859
6071,6631
6071,9182
6071,14240
6071,7197
6071,9187
6071,7205
6071,16067
6071,7207
6071,8127
6071,6634
6071,9490
6071,9491
6071,6986
6071,9492
6071,9493
6071,9494
6071,9495
6071,9496
6072,10377
6072,10379
6072,7791
6073,10415
6074,16727
6074,16296
6074,18066
6074,13658
6074,7736
6074,10335
6074,10336
6074,10818
6074,7867
6074,8470
6074,11172
6074,9982
6074,11339
6074,14353
6074,10407
6074,10408
6074,7784
6074,10371
6074,9983
6074,8250
6074,8251
6074,8252
6074,11803
6074,13660
6075,7889
6075,18335
6075,19289
6075,8955
6075,13230
6076,8048
6077,18214
6078,6606
6078,6608
6078,6609
6078,6610
6078,6611
6078,6612
6078,6615
6078,6616
6078,10632
6078,10628
6078,9111
6078,10612
6078,6539
6078,10652
6078,9118
6078,11119
6078,11708
6078,10658
6078,15405
6078,17698
6078,19290
6078,15188
6078,6636
6079,10181
6079,14135
6079,14939
6080,16980
6081,10916
6081,10918
6082,9414
6082,12116
6082,13303
6082,9505
6082,9508
6082,9511
6083,16022
6083,9325
6083,9326
6083,9327
6083,9328
6083,9329
6083,9331
6083,16023
6083,16024
6083,16025
6083,16026
6083,16027
6083,16028
6083,16029
6083,16030
6083,16031
6083,16032
6083,16033
6083,16034
6083,16035
6083,16036
6083,16037
6083,16038
6083,16039
6083,16040
6083,11003
6083,9487
6083,9333
6083,9342
6083,6589
6083,16041
6083,15936
6083,7213
6083,7214
6083,9357
6083,9358
6083,9359
6083,9360
6083,7217
6083,9365
6083,9366
6083,9367
6083,9369
6083,9370
6083,9371
6083,9373
6083,9374
6083,9377
6083,16042
6083,9378
6083,9379
6083,9380
6083,9381
6083,9383
6083,9384
6083,9386
6083,16043
6083,16044
6083,16045
6083,9387
6083,9388
6083,9389
6083,9390
6083,9391
6083,9392
6083,9393
6083,9394
6083,6591
6083,6496
6083,16047
6083,9396
6083,6499
6083,9397
6083,9398
6083,16049
6083,16050
6083,16051
6083,9401
6083,16052
6083,9402
6083,9403
6083,16053
6083,9404
6083,9405
6083,9406
6083,9407
6083,9409
6083,7221
6083,7222
6083,7223
6083,7224
6083,7225
6083,7226
6083,7227
6083,7228
6083,7229
6083,7230
6083,7231
6083,7232
6083,11704
6083,9410
6083,9411
6083,9412
6083,9413
6083,9414
6083,9415
6083,12225
6083,14682
6083,9417
6083,6829
6083,6904
6083,9418
6083,16054
6083,9422
6083,9423
6083,8555
6083,16055
6083,10437
6083,16056
6083,9424
6083,9425
6083,9426
6083,9427
6083,9428
6083,10604
6083,10605
6083,9429
6083,9434
6083,9435
6083,9436
6083,9437
6083,10606
6083,9438
6083,10607
6083,9440
6083,16058
6083,10608
6083,10609
6083,10610
6083,10611
6083,9442
6083,12175
6083,9443
6083,10614
6083,16059
6083,10615
6083,10616
6083,9448
6083,9449
6083,9451
6083,9452
6083,7611
6083,7612
6083,6623
6083,9453
6083,9455
6083,9456
6083,9457
6083,9458
6083,9459
6083,9161
6083,9460
6083,9461
6083,9462
6083,9463
6083,9464
6083,9465
6083,9467
6083,16060
6083,7856
6083,11709
6083,9469
6083,9470
6083,9471
6083,9472
6083,16061
6083,9473
6083,12613
6083,9169
6083,16063
6083,16064
6083,16065
6083,9474
6083,9475
6083,7240
6083,9476
6083,9176
6083,8013
6083,16066
6083,7859
6083,6631
6083,9483
6083,14240
6083,9183
6083,8816
6083,8817
6083,8818
6083,8815
6083,8819
6083,9185
6083,7199
6083,6789
6083,6675
6083,7203
6083,16067
6083,9488
6083,7207
6083,7208
6083,7209
6083,6634
6083,10624
6083,9490
6083,9491
6083,9492
6083,9493
6083,9495
6083,9496
6083,6746
6083,6747
6083,9497
6083,6643
6083,12212
6083,9498
6083,12213
6083,15998
6083,9504
6083,9505
6083,9506
6083,9507
6083,9508
6083,9511
6083,9512
6083,9513
6084,6565
6085,14594
6085,6722
6085,16121
6086,6803
6086,19291
6087,19292
6087,15793
6087,15620
6088,16532
6088,15919
6088,16533
6088,12477
6088,15920
6088,12478
6088,12479
6089,15012
6089,10072
6089,12401
6089,12404
6089,10073
6089,10074
6090,11006
6091,10181
6091,14135
6091,14939
6092,12611
6092,8680
6092,8681
6093,16549
6093,11549
6093,11550
6093,12018
6093,10625
6094,10148
6094,10149
6094,13236
6094,12089
6094,12090
6094,12091
6094,12092
6094,12093
6094,14476
6094,6910
6094,11519
6094,11520
6094,8264
6095,7814
6096,14302
6096,13341
6097,11008
6098,16697
6098,17790
6098,17792
6098,7417
6098,8072
6098,17746
6098,16601
6098,17797
6098,16927
6098,16928
6098,12505
6098,12506
6098,13850
6098,9781
6098,16174
6098,9788
6098,17833
6098,10998
6098,6539
6098,17839
6098,17949
6098,14358
6098,19067
6098,11951
6098,9469
6098,9470
6098,9471
6098,13841
6098,10966
6098,12629
6098,12630
6098,13732
6098,15481
6098,15068
6098,14599
6098,15069
6098,10975
6098,18547
6098,17847
6098,18517
6098,12581
6098,14874
6098,15482
6098,15483
6098,10462
6098,19293
6098,18536
6098,15494
6098,12315
6098,18625
6098,12316
6098,16575
6098,16616
6098,12317
6098,15492
6098,15898
6099,17746
6099,10695
6099,16601
6100,17809
6100,17250
6101,14926
6101,19294
6101,17709
6101,11006
6101,6967
6102,8606
6102,11246
6102,11338
6102,6702
6102,6703
6102,6704
6102,6708
6102,6662
6102,6709
6102,11348
6102,6920
6103,8461
6104,12112
6104,9060
6104,9061
6104,12114
6104,12165
6104,12115
6104,12166
6104,9537
6104,9538
6105,14875
6105,14103
6106,10789
6106,16294
6107,9841
6107,8336
6107,9842
6107,13780
6107,8630
6107,10766
6107,10768
6107,13781
6107,10774
6108,13545
6108,11010
6108,7879
6109,13626
6109,13627
6110,6785
6111,11770
6112,6968
6112,18175
6112,18412
6113,6968
6113,18175
6113,6969
6113,18412
6114,6779
6114,6777
6114,6776
6114,6780
6114,6775
6115,7743
6115,13768
6116,16235
6117,9707
6117,17772
6117,17663
6117,17773
6117,17774
6118,18203
6118,18215
6118,18205
6118,18206
6118,15225
6118,15227
6118,17089
6119,16631
6119,14687
6119,15887
6119,16633
6120,15761
6120,12550
6120,12315
6120,18625
6120,12316
6120,18947
6120,12417
6120,12416
6120,13684
6120,16898
6120,9062
6120,11366
6120,16575
6120,12619
6120,16616
6120,12317
6120,13797
6120,13798
6120,8707
6120,8708
6120,16618
6120,16899
6121,6952
6122,18929
6122,18930
6122,18931
6122,13716
6122,17482
6122,18371
6122,16423
6122,18933
6122,18810
6122,18811
6122,12424
6122,12425
6122,18812
6122,18813
6122,18814
6122,18934
6122,18815
6122,18816
6122,18944
6122,15952
6122,15953
6122,18174
6123,7789
6123,7791
6124,16087
6124,11471
6124,11473
6125,12878
6125,14292
6126,7613
6126,7619
6126,7620
6126,7622
6126,7623
6126,7624
6126,7625
6126,7626
6126,11456
6126,7627
6126,7629
6126,7630
6126,7713
6126,7714
6126,7717
6126,7783
6127,11846
6127,8548
6127,8551
6128,16963
6128,10783
6128,10779
6128,8196
6128,10782
6129,8034
6129,8035
6129,11342
6129,8197
6129,8203
6129,8204
6130,6764
6130,6770
6131,16582
6131,17857
6131,17361
6131,12787
6131,12476
6131,15491
6131,15492
6131,16579
6131,16580
6131,16581
6131,16583
6132,16176
6133,7249
6133,7250
6133,7251
6134,13260
6134,13261
6135,17425
6135,9011
6135,9012
6135,9845
6135,16971
6135,10602
6136,9885
6137,10585
6137,10586
6137,10905
6137,6735
6138,14302
6138,13341
6139,14510
6139,9362
6139,9363
6139,16911
6139,19295
6139,16912
6139,18082
6139,9662
6139,18776
6139,19296
6139,16913
6139,12330
6139,12331
6139,10877
6139,7218
6139,7219
6139,17059
6139,7220
6139,18069
6139,18070
6139,16375
6139,16376
6139,16377
6139,16374
6139,16378
6139,18599
6139,19104
6139,19105
6139,15775
6139,16386
6139,16914
6139,10227
6139,10228
6139,16915
6139,9206
6139,9207
6139,9208
6139,13254
6139,8013
6139,8717
6139,6797
6139,11478
6139,13255
6139,13256
6139,13257
6139,19007
6139,19008
6139,14125
6139,7858
6139,14126
6139,13259
6139,10902
6139,10007
6139,15950
6139,15784
6139,15785
6139,16379
6139,15786
6139,15787
6139,15788
6139,7693
6139,7694
6139,7699
6139,15039
6139,15042
6139,7700
6139,7697
6139,7701
6139,7702
6139,7703
6139,13273
6139,7706
6139,7709
6139,18071
6139,7708
6139,6832
6139,8425
6139,13279
6139,15789
6139,13590
6139,13591
6139,7861
6139,7862
6140,12843
6140,12845
6140,9096
6140,12846
6140,11057
6140,12769
6140,12770
6140,12849
6140,12850
6140,12851
6140,12852
6140,9869
6140,14640
6140,10632
6140,12832
6140,12854
6140,12855
6140,10641
6140,12175
6140,12176
6140,10767
6140,12177
6140,10768
6140,6539
6140,10649
6140,10652
6140,10653
6140,9118
6140,12179
6140,12856
6140,11120
6140,12858
6140,12181
6140,12859
6140,8560
6140,6982
6140,6983
6140,12182
6140,9871
6140,12183
6140,12860
6140,10769
6140,10770
6140,12861
6140,12184
6140,12862
6140,8796
6140,8795
6140,8797
6140,8798
6140,8799
6140,8800
6140,8801
6140,14358
6140,7820
6140,7821
6140,10799
6140,12864
6140,12865
6140,12866
6140,7822
6140,12867
6140,14364
6140,12868
6140,12869
6140,11066
6140,12870
6140,12871
6140,12185
6140,12872
6140,12873
6140,12874
6140,11067
6140,11068
6140,12875
6140,12876
6140,11946
6140,11947
6140,11069
6140,11948
6140,14367
6140,11070
6140,11071
6140,12186
6140,10303
6140,6947
6140,11949
6140,9219
6140,11950
6140,9220
6140,9221
6140,11951
6140,9469
6140,9470
6140,9471
6140,9472
6140,11952
6140,7653
6140,11884
6140,11789
6140,11955
6140,11956
6140,6841
6140,6840
6140,6842
6140,11957
6140,17734
6140,11959
6140,11960
6140,12142
6140,9889
6140,7663
6140,7668
6140,7669
6141,7798
6142,9193
6142,6943
6142,9931
6142,9200
6143,9246
6143,17790
6143,19038
6143,14955
6143,13813
6144,12380
6144,12381
6144,12382
6144,12383
6144,12384
6144,12385
6144,9989
6144,9990
6144,6963
6144,13245
6144,17708
6144,8007
6145,7234
6145,8630
6145,15046
6145,7660
6145,9890
6145,13265
6145,13266
6145,8026
6145,7814
6145,8965
6145,8966
6145,10381
6146,10489
6146,6918
6146,10492
6146,10493
6146,10494
6146,10495
6147,7877
6147,7891
6147,6991
6147,7893
6147,7894
6147,7895
6147,7896
6147,7897
6147,8037
6147,8038
6147,8039
6147,8041
6147,8042
6147,8043
6147,7407
6147,7408
6147,19297
6147,8045
6147,19298
6147,8046
6147,8047
6147,8044
6147,8048
6147,8049
6147,8050
6147,8051
6147,8052
6147,8053
6147,8054
6147,8055
6147,8056
6147,8057
6147,8058
6147,8059
6147,8060
6147,8061
6147,8062
6147,8063
6147,8064
6147,8065
6147,8066
6147,8067
6147,8068
6147,7417
6147,8070
6147,7415
6147,8071
6147,8072
6147,8073
6147,8074
6147,8075
6147,8076
6147,8078
6147,7423
6147,8079
6147,8080
6147,8081
6147,8082
6147,7424
6147,8083
6147,8084
6147,8085
6147,8086
6147,8087
6147,7425
6147,8088
6147,8089
6147,8090
6147,8091
6147,8092
6147,8093
6147,8094
6147,8095
6147,8096
6147,8097
6147,8098
6147,8099
6147,8100
6147,8208
6147,8209
6147,8210
6147,8211
6147,8212
6147,8213
6147,8214
6147,8215
6147,8216
6147,8217
6147,8218
6147,8219
6147,8220
6147,8221
6147,8222
6147,8223
6147,7447
6147,8224
6147,8225
6147,8226
6147,8227
6147,8228
6147,8077
6147,8229
6147,8230
6147,8231
6147,8232
6147,8233
6147,8234
6147,8235
6147,8236
6147,8237
6147,8238
6147,7465
6147,7464
6147,8239
6147,8240
6147,8241
6147,8242
6147,8243
6147,8245
6147,7474
6147,8268
6147,8269
6147,8271
6147,8272
6147,8273
6147,8274
6147,8276
6147,8277
6147,8278
6147,8279
6147,8280
6147,8281
6147,8282
6147,8283
6147,8284
6147,8285
6147,8286
6147,8287
6147,8288
6147,8289
6147,8290
6147,8291
6147,8295
6147,8298
6147,8299
6147,8300
6147,8301
6147,8302
6147,8303
6147,8304
6147,7840
6147,7841
6147,8305
6147,8309
6147,8310
6147,8312
6147,8313
6147,8314
6147,7129
6147,8315
6147,8316
6147,8317
6147,7516
6147,8318
6147,8319
6147,8320
6147,8321
6147,8322
6147,8323
6147,8324
6147,8325
6147,8326
6147,8327
6147,8328
6147,8329
6147,7521
6147,7876
6147,8330
6147,8331
6147,8332
6147,8333
6147,8335
6147,8336
6147,7530
6147,8340
6147,8341
6147,8342
6147,8345
6147,8346
6147,8347
6147,8349
6147,8350
6147,8351
6147,8352
6147,8353
6147,8354
6147,8355
6147,10235
6147,8357
6147,8358
6147,8359
6147,8360
6147,8356
6147,8361
6147,10241
6147,8363
6147,8364
6147,8365
6147,6597
6147,6598
6147,6599
6147,10244
6147,8392
6147,10248
6147,10249
6147,8923
6147,8393
6147,16838
6147,16839
6147,8369
6147,8370
6147,8371
6147,8372
6147,9540
6147,9541
6147,8373
6147,10250
6147,10251
6147,8374
6147,8375
6147,8376
6147,10252
6147,8377
6147,8378
6147,8379
6147,8380
6147,13108
6147,10253
6147,8381
6147,10254
6147,10255
6147,10256
6147,10257
6147,7548
6147,8382
6147,7845
6147,10259
6147,10260
6147,10266
6147,7558
6147,7560
6147,8383
6147,8384
6147,7561
6147,8385
6147,13127
6147,13128
6147,13129
6147,13132
6147,13133
6147,8618
6147,19299
6147,13136
6147,11440
6147,8386
6147,8407
6147,8387
6147,16587
6147,7563
6147,9555
6147,9556
6147,6495
6147,7107
6147,9086
6147,6534
6147,7108
6147,13148
6147,8408
6147,18935
6147,13149
6147,13150
6147,10565
6147,8920
6147,13151
6147,13152
6147,8388
6147,8389
6147,8390
6147,10277
6147,8651
6147,13161
6147,10893
6147,7850
6147,7852
6147,7853
6147,13165
6147,13166
6147,13167
6147,11556
6147,11557
6147,13171
6147,13173
6147,11554
6147,7898
6147,7899
6147,7900
6147,7901
6147,10995
6147,6604
6147,6605
6147,6606
6147,6608
6147,6610
6147,6611
6147,6612
6147,6613
6147,6614
6147,6615
6147,6616
6147,13178
6147,10941
6147,13179
6147,7551
6147,12730
6147,9793
6147,11032
6147,12041
6147,7902
6147,11034
6147,13597
6147,6830
6147,10606
6147,9437
6147,13183
6147,13184
6147,10996
6147,7903
6147,13598
6147,10011
6147,12769
6147,12770
6147,11109
6147,12737
6147,18523
6147,17880
6147,8556
6147,11110
6147,11111
6147,11112
6147,7905
6147,11352
6147,11113
6147,6730
6147,11114
6147,11115
6147,10640
6147,10641
6147,11116
6147,13192
6147,11117
6147,11118
6147,11098
6147,15390
6147,10657
6147,9118
6147,11119
6147,11120
6147,8040
6147,11121
6147,11122
6147,6617
6147,7915
6147,9719
6147,9720
6147,9721
6147,7916
6147,7917
6147,11889
6147,11123
6147,9035
6147,7921
6147,7922
6147,6618
6147,6620
6147,6619
6147,6621
6147,8412
6147,8413
6147,7926
6147,11127
6147,8558
6147,8557
6147,8559
6147,7934
6147,7935
6147,7944
6147,7949
6147,7950
6147,7951
6147,11141
6147,18719
6147,13906
6147,7958
6147,7959
6147,7960
6147,7961
6147,7962
6147,7963
6147,7964
6147,7965
6147,7966
6147,7967
6147,7968
6147,7969
6147,7970
6147,7971
6147,7972
6147,10307
6147,7973
6147,7974
6147,7975
6147,7976
6147,7977
6147,7355
6147,7357
6147,7979
6147,7980
6147,12057
6147,7982
6147,13226
6147,18018
6147,7984
6147,7986
6147,11461
6147,6627
6147,7987
6147,7988
6147,7989
6147,7990
6147,7991
6147,7992
6147,7993
6147,19300
6147,17694
6147,7996
6147,7997
6147,7998
6147,13238
6147,7999
6147,17402
6147,8002
6147,8003
6147,8004
6147,8005
6147,8006
6147,8008
6147,8010
6147,8011
6147,8016
6147,16362
6147,8017
6147,8018
6147,7243
6147,8019
6147,8020
6147,10562
6147,15247
6147,12265
6147,8025
6147,8026
6147,8027
6147,8028
6147,8029
6147,8030
6147,8032
6147,7694
6147,7695
6147,7698
6147,7699
6147,7701
6147,7094
6147,7095
6147,7096
6147,12350
6147,8101
6147,8102
6147,8112
6147,8117
6147,8113
6147,8129
6147,8135
6147,8136
6147,11498
6147,8139
6147,8140
6147,8142
6147,6951
6147,8143
6147,8144
6147,8145
6147,8147
6147,6952
6147,8150
6147,8152
6147,6953
6147,11504
6147,8153
6147,11812
6147,8154
6147,8155
6147,8156
6147,8157
6147,7755
6147,8160
6147,8162
6147,8163
6147,8164
6147,8167
6147,8168
6147,8169
6147,8170
6147,8171
6147,8172
6147,8173
6147,8174
6147,8175
6147,8176
6147,8177
6147,8178
6147,8179
6147,12317
6147,8180
6147,8181
6147,11901
6147,8183
6147,8184
6147,8185
6147,8186
6147,8187
6147,6491
6147,6492
6147,8188
6147,8189
6147,8190
6147,8191
6147,8192
6147,8193
6147,8194
6147,8197
6147,6927
6147,10781
6147,8201
6147,8202
6147,11342
6147,8203
6147,8204
6147,8205
6147,8206
6147,8207
6147,8246
6147,8247
6147,8248
6147,8249
6147,8250
6147,8251
6147,8252
6147,6661
6147,6662
6147,8036
6147,8253
6147,8254
6147,8255
6147,8256
6147,8257
6147,8258
6147,8259
6147,8260
6147,8261
6147,8262
6147,8264
6147,8265
6147,10786
6147,6711
6147,8266
6147,10787
6147,10788
6147,7797
6147,10790
6147,9042
6147,9043
6147,8267
6148,12141
6148,12142
6149,12138
6149,12139
6149,12140
6149,12141
6149,12142
6150,8048
6151,13787
6151,11923
6152,11391
6153,12030
6153,12031
6154,7525
6154,11737
6154,10451
6154,10452
6154,16461
6154,8599
6154,8600
6154,13196
6154,8840
6154,13239
6154,6890
6154,6891
6154,6892
6154,6893
6154,6894
6154,10840
6154,10176
6155,10521
6155,6821
6155,6822
6155,6823
6156,17380
6157,17380
6158,6800
6159,13797
6159,18531
6159,12290
6159,12200
6159,17419
6159,13813
6159,7271
6159,17420
6159,16595
6159,8072
6159,16596
6159,16597
6159,17795
6159,10683
6159,10687
6159,16598
6159,17776
6159,10689
6159,10690
6159,10692
6159,10693
6159,10858
6159,10694
6159,17746
6159,10695
6159,10696
6159,15454
6159,15455
6159,15456
6159,12207
6159,17747
6159,17679
6159,17797
6159,16603
6159,12208
6159,17680
6159,17799
6159,15888
6159,11386
6159,18511
6159,10445
6159,17802
6159,16605
6159,15460
6159,12638
6159,17811
6159,15699
6159,12276
6159,14600
6159,17942
6159,14252
6159,17755
6159,15468
6159,16554
6159,16627
6159,16556
6159,17820
6159,16629
6159,16561
6159,16630
6159,16566
6159,18533
6159,12499
6159,9775
6159,18542
6159,9786
6159,9788
6159,16233
6159,17683
6159,10654
6159,9566
6159,10949
6159,15893
6159,15478
6159,8893
6159,9799
6159,12008
6159,13643
6159,15923
6159,12580
6159,15485
6159,16706
6159,10986
6159,14956
6159,17628
6159,13675
6159,17630
6159,8835
6159,12014
6159,16414
6159,12550
6159,16415
6159,12551
6159,13825
6159,17852
6159,11359
6159,11360
6159,14499
6159,17869
6159,12315
6159,12316
6159,18707
6159,11363
6159,12811
6159,12417
6159,12416
6159,12796
6159,18947
6159,16181
6159,16182
6159,16614
6159,12797
6159,12798
6159,8943
6159,16898
6159,9063
6159,16575
6159,16509
6159,12317
6159,16617
6159,18603
6159,8707
6159,16899
6159,14480
6159,16624
6159,18548
6159,12761
6159,16576
6159,16577
6159,18552
6159,18553
6160,10971
6160,12580
6161,11999
6161,8902
6161,16573
6161,8903
6161,12626
6161,17843
6161,8905
6161,13880
6161,8907
6161,8908
6161,8909
6161,13821
6161,8910
6161,9799
6161,8911
6161,10961
6161,14587
6161,16687
6161,15404
6161,18348
6161,9745
6161,12758
6161,9803
6161,6971
6161,12016
6161,10975
6161,16936
6161,16578
6162,12290
6162,12200
6163,12290
6163,12200
6163,12578
6163,14874
6164,10971
6165,18531
6165,12290
6165,12200
6165,7271
6165,19301
6165,12203
6165,10689
6165,10690
6165,10691
6165,10692
6165,10693
6165,10694
6165,17746
6165,10695
6165,12205
6165,10696
6165,10697
6165,10698
6165,15454
6165,12206
6165,15455
6165,15456
6165,17678
6165,17679
6165,16599
6165,16600
6165,17797
6165,17798
6165,16602
6165,15888
6165,12209
6165,18510
6165,16604
6165,14757
6165,17802
6165,16605
6165,16606
6165,16608
6165,17805
6165,15460
6165,17807
6165,16609
6165,17808
6165,18513
6165,16611
6165,16612
6165,12638
6165,17779
6165,17778
6165,16760
6165,11725
6165,17250
6165,17809
6165,17748
6165,15463
6165,15464
6165,11245
6165,17940
6165,17810
6165,17780
6165,17811
6165,17812
6165,17941
6165,17814
6165,17753
6165,16551
6165,14601
6165,17942
6165,14252
6165,17755
6165,17756
6165,13699
6165,17815
6165,19042
6165,15466
6165,17948
6165,15468
6165,15469
6165,17817
6165,14138
6165,17818
6165,19043
6165,10100
6165,16552
6165,16553
6165,10112
6165,10731
6165,10732
6165,10733
6165,14245
6165,14246
6165,16928
6165,16627
6165,16761
6165,15443
6165,16556
6165,16437
6165,10888
6165,13390
6165,14658
6165,8341
6165,17820
6165,19047
6165,18346
6165,16628
6165,16629
6165,16561
6165,16630
6165,16562
6165,18388
6165,16563
6165,6994
6165,16564
6165,17898
6165,12681
6165,10753
6165,17788
6165,13701
6165,13702
6165,13703
6165,13704
6165,17822
6165,16145
6165,12497
6165,12499
6165,12502
6165,16568
6165,11432
6165,17017
6165,9786
6165,9788
6165,9790
6165,9791
6165,10932
6165,16931
6165,10936
6165,16233
6165,10937
6165,10629
6165,10944
6165,8881
6165,10945
6165,7873
6165,13878
6165,16933
6165,10948
6165,9561
6165,9562
6165,17833
6165,11013
6165,7324
6165,17683
6165,9565
6165,14573
6165,14574
6165,17834
6165,9795
6165,10654
6165,9566
6165,8882
6165,9567
6165,10949
6165,14822
6165,11014
6165,11015
6165,10951
6165,16934
6165,17837
6165,19061
6165,8883
6165,7604
6165,9568
6165,17838
6165,11781
6165,6619
6165,17840
6165,8884
6165,8886
6165,9569
6165,8887
6165,8888
6165,14578
6165,18786
6165,17841
6165,12577
6165,12578
6165,15893
6165,18627
6165,15024
6165,17724
6165,17725
6165,17726
6165,19063
6165,15478
6165,18787
6165,15894
6165,15895
6165,15896
6165,18473
6165,14580
6165,8893
6165,13839
6165,13840
6165,9571
6165,14581
6165,18024
6165,13731
6165,18833
6165,17842
6165,8895
6165,8896
6165,8897
6165,14582
6165,14584
6165,9738
6165,8901
6165,11016
6165,11017
6165,10956
6165,12624
6165,10957
6165,12625
6165,16917
6165,8900
6165,12167
6165,11998
6165,11999
6165,9315
6165,9316
6165,8902
6165,16573
6165,16935
6165,13707
6165,8903
6165,12626
6165,14585
6165,17843
6165,8904
6165,8905
6165,13880
6165,8906
6165,8907
6165,10958
6165,17881
6165,13819
6165,9798
6165,16732
6165,8908
6165,8909
6165,13821
6165,8910
6165,6542
6165,9799
6165,15768
6165,8911
6165,8912
6165,18514
6165,18545
6165,13220
6165,13221
6165,13222
6165,10960
6165,10961
6165,9038
6165,14586
6165,14587
6165,9800
6165,16687
6165,9572
6165,15399
6165,9801
6165,15400
6165,19068
6165,11074
6165,15403
6165,15404
6165,10962
6165,10963
6165,14589
6165,14590
6165,9802
6165,18348
6165,13708
6165,10964
6165,12627
6165,12628
6165,11821
6165,8419
6165,18515
6165,18516
6165,18546
6165,19070
6165,17654
6165,13709
6165,8918
6165,9317
6165,10965
6165,13841
6165,10966
6165,12629
6165,12630
6165,8919
6165,13822
6165,16151
6165,12790
6165,12791
6165,12792
6165,12788
6165,12793
6165,12262
6165,12263
6165,17844
6165,16738
6165,12757
6165,12758
6165,11822
6165,10967
6165,10968
6165,10969
6165,17846
6165,17883
6165,13654
6165,12001
6165,10970
6165,10971
6165,9803
6165,16484
6165,9804
6165,15480
6165,11018
6165,14329
6165,14328
6165,16088
6165,6971
6165,12015
6165,12017
6165,18777
6165,9318
6165,13259
6165,12215
6165,12216
6165,14864
6165,10972
6165,10973
6165,11019
6165,9319
6165,18618
6165,10974
6165,17656
6165,10315
6165,15769
6165,15857
6165,17388
6165,15184
6165,13732
6165,15068
6165,14599
6165,15069
6165,10975
6165,16936
6165,15075
6165,15086
6165,16937
6165,16938
6165,14936
6165,13263
6165,7065
6165,17618
6165,17615
6165,16234
6165,16235
6165,10976
6165,13653
6165,18547
6165,17847
6165,18517
6165,18349
6165,13671
6165,18372
6165,18392
6165,15087
6165,17665
6165,18511
6165,14250
6165,13275
6165,11811
6165,19072
6165,19073
6165,10994
6165,11002
6165,17621
6165,15088
6165,15089
6165,12121
6165,12122
6165,12123
6165,10978
6165,10979
6165,10980
6165,19302
6165,10981
6165,18534
6165,13824
6165,19078
6165,19079
6165,10983
6165,16592
6165,19080
6165,13710
6165,15094
6165,12346
6165,12347
6165,13642
6165,13711
6165,16634
6165,12008
6165,13643
6165,12010
6165,12579
6165,12580
6165,12581
6165,14874
6165,12582
6165,15484
6165,15925
6165,15485
6165,15486
6165,12002
6165,15487
6165,15482
6165,13670
6165,16706
6165,13644
6165,17625
6165,10986
6165,12011
6165,13674
6165,12351
6165,13795
6165,17626
6165,17627
6165,10462
6165,16632
6165,18709
6165,12012
6165,15926
6165,17628
6165,13675
6165,17629
6165,16574
6165,16117
6165,17630
6165,17622
6165,16118
